Garmisch-Partenkirchen DWD normal
 47,483        11,067        719           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 2241	934	5.5	70	190	250	6	1.0	160
 2242	933	8.0	57	268	301	6	1.0	50
 2243	933	10.4	43	259	365	6	2.0	90
 2244	932	11.1	29	280	383	6	2.0	140
 2245	931	13.0	21	206	390	7	1.0	250
 2246	930	13.0	17	122	340	7	2.0	290
 2247	929	13.1	16	48	239	8	2.0	280
 2248	929	13.2	27	0	111	8	2.0	40
 2249	928	12.1	31	15	105	8	3.0	30
 2250	928	10.6	34	5	34	8	3.0	40
 2251	928	8.8	39	0	0	8	3.0	60
 2252	929	7.3	56	0	0	8	3.0	50
 2253	929	5.6	62	0	0	8	1.0	100
 2254	928	3.2	68	0	0	8	0.0	99
 2255	927	1.7	75	0	0	8	0.0	0
 2256	927	0.8	78	0	0	8	0.0	0
 2257	927	0.7	80	0	0	8	0.0	0
 2258	926	1.2	80	0	0	8	0.0	99
