m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
1	8	8	6	-5.5	0	-6.6	92.0	0	4.0	100	239	0.0	0.0	8.0	-24.09	2.34	0	0	0	0.0	0.0	0	113	284
1	8	8	7	-5.8	0	-6.6	94.0	0	5.0	100	273	0.0	0.0	8.0	-15.13	2.34	0	0	0	0.0	0.0	0	113	284
1	8	8	8	-5.9	0	-5.9	100.0	0	5.0	100	272	0.0	0.0	8.0	-6.70	2.34	0	0	0	0.0	0.0	0	113	284
1	8	8	9	-5.9	8	-6.4	96.0	8	5.0	100	272	0.0	0.4	8.0	4.22	2.34	0	17	10	31.3	8.7	4	113	288
1	8	8	10	-5.8	33	-6.1	98.0	33	5.0	100	273	0.0	0.7	8.0	7.21	2.34	0	98	30	177.1	48.4	15	113	289
1	8	8	11	-5.2	75	-5.5	98.0	72	4.0	110	275	0.0	1.8	8.0	11.93	2.34	15	181	41	291.8	89.9	34	113	292
1	8	8	12	-5.1	100	-5.1	100.0	100	5.0	100	276	0.0	2.3	8.0	14.67	2.34	0	234	47	357.5	116.3	45	113	293
1	8	8	13	-4.8	100	-5.3	96.0	97	4.0	100	258	0.0	2.1	8.0	15.20	2.34	11	245	48	370.0	121.6	46	113	295
1	8	8	14	-4.3	139	-5.3	93.0	111	4.0	100	245	0.0	10.0	7.0	13.45	2.34	120	211	44	328.3	104.8	61	113	298
1	8	8	15	-4.6	100	-5.6	93.0	58	4.0	100	213	0.0	10.1	7.0	9.59	2.34	252	140	36	235.3	69.3	43	113	296
1	8	8	16	-4.9	30	-5.9	93.0	22	5.0	110	209	0.0	10.1	7.0	3.95	2.34	116	52	22	97.3	26.0	14	113	292
1	8	8	17	-5.3	0	-6.3	93.0	0	4.0	110	207	0.0	0.0	7.0	0.58	2.34	0	0	0	0.5	0.1	0	113	285
1	8	8	18	-5.8	0	-6.8	93.0	0	5.0	100	205	0.0	0.0	6.0	-11.18	2.34	0	0	0	0.0	0.0	0	113	284
1	8	8	19	-6.1	0	-7.5	90.0	0	6.0	100	204	0.0	0.0	6.0	-19.94	2.34	0	0	0	0.0	0.0	0	112	284
1	8	8	20	-6.5	0	-7.6	92.0	0	5.0	110	202	0.0	0.0	6.0	-29.04	2.34	0	0	0	0.0	0.0	0	112	281
1	8	8	21	-6.9	0	-7.7	94.0	0	5.0	100	200	0.0	0.0	6.0	-38.12	2.34	0	0	0	0.0	0.0	0	112	280
1	8	8	22	-7.2	0	-7.9	95.0	0	6.0	100	199	0.0	0.0	5.0	-46.68	2.34	0	0	0	0.0	0.0	0	112	279
1	8	8	23	-7.5	0	-8.3	94.0	0	5.0	100	197	0.0	0.0	5.0	-53.97	2.34	0	0	0	0.0	0.0	0	112	277
1	8	8	24	-7.7	0	-8.6	93.0	0	6.0	100	196	0.0	0.0	5.0	-58.80	2.34	0	0	0	0.0	0.0	0	112	277
1	9	9	1	-7.9	0	-8.7	94.0	0	6.0	110	196	0.0	0.0	5.0	-59.67	2.29	0	0	0	0.0	0.0	0	112	276
1	9	9	2	-8.1	0	-9.2	92.0	0	6.0	110	195	0.0	0.0	4.0	-56.49	2.29	0	0	0	0.0	0.0	0	112	276
1	9	9	3	-8.5	0	-9.4	93.0	0	5.0	100	193	0.0	0.0	4.0	-50.18	2.29	0	0	0	0.0	0.0	0	112	273
1	9	9	4	-8.9	0	-10.0	92.0	0	5.0	100	191	0.0	0.0	4.0	-42.10	2.29	0	0	0	0.0	0.0	0	112	271
1	9	9	5	-9.1	0	-9.9	94.0	0	4.0	110	190	0.0	0.0	4.0	-33.19	2.29	0	0	0	0.0	0.0	0	112	269
1	9	9	6	-9.3	0	-10.4	92.0	0	5.0	100	189	0.0	0.0	3.0	-24.05	2.29	0	0	0	0.0	0.0	0	112	269
1	9	9	7	-9.6	0	-10.5	93.0	0	4.0	100	188	0.0	0.0	3.0	-15.09	2.29	0	0	0	0.0	0.0	0	112	267
1	9	9	8	-9.9	0	-11.0	92.0	0	5.0	100	187	0.0	0.0	3.0	-6.64	2.29	0	0	0	0.0	0.0	0	112	267
1	9	9	9	-10.0	28	-11.1	92.0	22	3.0	100	186	0.0	20.2	2.0	4.29	2.29	80	18	10	32.3	17.2	13	112	270
1	9	9	10	-9.3	111	-10.8	89.0	50	5.0	100	189	0.0	36.3	2.0	7.29	2.29	481	100	30	179.1	94.3	46	112	275
1	9	9	11	-8.2	189	-10.1	86.0	67	4.0	90	194	0.0	40.1	2.0	12.03	2.29	585	184	40	294.2	174.4	79	111	282
1	9	9	12	-6.1	233	-9.2	79.0	75	3.0	100	204	0.0	40.7	2.0	14.79	2.29	619	238	46	360.4	225.3	98	111	293
1	9	9	13	-4.3	239	-8.8	71.0	75	3.0	110	212	0.0	39.7	1.0	15.33	2.29	620	249	47	373.3	235.8	100	111	301
1	9	9	14	-3.9	195	-8.4	71.0	56	3.0	100	214	0.0	31.0	0.0	13.60	2.29	591	215	44	331.9	203.9	82	111	301
1	9	9	15	-3.9	114	-7.7	75.0	47	4.0	100	214	0.0	15.3	0.0	9.75	2.29	396	143	35	239.1	135.7	49	111	299
1	9	9	16	-4.4	30	-7.8	77.0	22	4.0	110	212	0.0	15.2	0.0	4.11	2.29	112	55	22	101.2	51.8	14	111	294
1	9	9	17	-5.4	0	-7.8	83.0	0	3.0	110	207	0.0	0.0	1.0	0.74	2.29	0	1	0	0.9	0.5	0	111	282
1	9	9	18	-6.1	0	-8.2	85.0	0	3.0	110	204	0.0	0.0	1.0	-11.02	2.29	0	0	0	0.0	0.0	0	111	279
1	9	9	19	-6.4	0	-8.4	86.0	0	4.0	110	202	0.0	0.0	1.0	-19.78	2.29	0	0	0	0.0	0.0	0	111	279
1	9	9	20	-6.5	0	-8.3	87.0	0	4.0	120	202	0.0	0.0	1.0	-28.88	2.29	0	0	0	0.0	0.0	0	111	279
1	9	9	21	-7.0	0	-8.7	88.0	0	5.0	120	200	0.0	0.0	1.0	-37.95	2.29	0	0	0	0.0	0.0	0	111	278
1	9	9	22	-7.4	0	-8.8	90.0	0	5.0	120	198	0.0	0.0	2.0	-46.52	2.29	0	0	0	0.0	0.0	0	111	277
1	9	9	23	-8.0	0	-8.7	95.0	0	4.0	120	195	0.0	0.0	2.0	-53.81	2.29	0	0	0	0.0	0.0	0	111	273
1	9	9	24	-7.9	0	-8.6	95.0	0	5.0	130	196	0.0	0.0	2.0	-58.65	2.29	0	0	0	0.0	0.0	0	111	275
1	10	10	1	-8.3	0	-9.0	95.0	0	4.0	160	194	0.0	0.0	2.0	-59.53	2.25	0	0	0	0.0	0.0	0	111	272
1	10	10	2	-8.1	0	-9.3	91.0	0	4.0	160	195	0.0	0.0	3.0	-56.39	2.25	0	0	0	0.0	0.0	0	111	273
1	10	10	3	-7.7	0	-8.8	92.0	0	4.0	170	196	0.0	0.0	3.0	-50.11	2.25	0	0	0	0.0	0.0	0	110	275
1	10	10	4	-6.4	0	-8.4	86.0	0	5.0	180	202	0.0	0.0	3.0	-42.04	2.25	0	0	0	0.0	0.0	0	110	281
1	10	10	5	-7.2	0	-8.6	90.0	0	2.0	180	199	0.0	0.0	3.0	-33.15	2.25	0	0	0	0.0	0.0	0	110	273
1	10	10	6	-7.7	0	-9.1	90.0	0	5.0	170	196	0.0	0.0	3.0	-24.01	2.25	0	0	0	0.0	0.0	0	110	276
1	10	10	7	-8.2	0	-9.6	90.0	0	3.0	170	194	0.0	0.0	4.0	-15.04	2.25	0	0	0	0.0	0.0	0	110	271
1	10	10	8	-8.1	0	-9.2	92.0	0	4.0	170	195	0.0	0.0	4.0	-6.59	2.25	0	0	0	0.0	0.0	0	110	273
1	10	10	9	-7.9	30	-8.8	93.0	22	3.0	170	196	0.0	24.3	4.0	4.37	2.25	105	19	10	33.5	17.6	13	110	279
1	10	10	10	-6.4	120	-7.8	90.0	53	4.0	180	204	0.0	43.2	4.0	7.38	2.25	521	102	29	181.3	95.6	50	110	288
1	10	10	11	-5.1	211	-6.6	89.0	103	4.0	220	216	0.0	50.5	4.0	12.14	2.25	514	187	40	296.8	175.9	87	110	296
1	10	10	12	-3.0	209	-5.8	81.0	103	2.0	210	220	0.0	29.0	5.0	14.92	2.25	412	242	45	363.4	227.1	89	110	306
1	10	10	13	-1.2	247	-5.3	74.0	119	1.0	220	239	0.0	42.2	5.0	15.48	2.25	480	253	46	376.7	237.8	103	110	316
1	10	10	14	-1.4	175	-5.5	74.0	103	2.0	210	233	0.0	21.0	6.0	13.76	2.25	303	220	43	335.6	206.3	75	110	312
1	10	10	15	-2.0	119	-5.2	79.0	75	3.0	210	235	0.0	16.8	5.0	9.92	2.25	255	147	35	243.1	138.3	51	110	308
1	10	10	16	-2.4	42	-5.2	81.0	31	2.0	190	228	0.0	16.3	5.0	4.28	2.25	147	57	22	105.3	53.8	19	110	303
1	10	10	17	-3.4	0	-5.3	87.0	0	3.0	190	217	0.0	0.0	5.0	0.91	2.25	0	1	1	1.3	0.8	0	110	292
1	10	10	18	-4.5	0	-5.8	91.0	0	3.0	210	212	0.0	0.0	5.0	-10.85	2.25	0	0	0	0.0	0.0	0	110	287
1	10	10	19	-4.5	0	-5.2	95.0	0	4.0	200	212	0.0	0.0	4.0	-19.61	2.25	0	0	0	0.0	0.0	0	109	289
1	10	10	20	-4.8	0	-5.3	96.0	0	4.0	190	210	0.0	0.0	4.0	-28.71	2.25	0	0	0	0.0	0.0	0	109	287
1	10	10	21	-4.5	0	-5.0	96.0	0	3.0	190	211	0.0	0.0	4.0	-37.79	2.25	0	0	0	0.0	0.0	0	109	287
1	10	10	22	-5.3	0	-5.3	100.0	0	3.0	200	256	0.0	0.0	3.0	-46.35	2.25	0	0	0	0.0	0.0	0	109	283
1	10	10	23	-5.1	0	-5.4	98.0	0	3.0	190	257	0.0	0.0	3.0	-53.64	2.25	0	0	0	0.0	0.0	0	109	284
1	10	10	24	-4.7	0	-5.1	97.0	0	3.0	190	223	0.0	0.0	3.0	-58.49	2.25	0	0	0	0.0	0.0	0	109	286
1	11	11	1	-4.8	0	-5.2	97.0	0	4.0	190	231	0.0	0.0	3.0	-59.40	2.41	0	0	0	0.0	0.0	0	109	287
1	11	11	2	-4.9	0	-5.3	97.0	0	4.0	190	223	0.0	0.0	2.0	-56.29	2.41	0	0	0	0.0	0.0	0	109	286
1	11	11	3	-4.9	0	-5.4	96.0	0	4.0	190	230	0.0	0.0	2.0	-50.03	2.41	0	0	0	0.0	0.0	0	109	286
1	11	11	4	-4.7	0	-5.7	93.0	0	5.0	180	214	0.0	0.0	2.0	-41.99	2.41	0	0	0	0.0	0.0	0	109	288
1	11	11	5	-5.2	0	-6.0	94.0	0	4.0	180	209	0.0	0.0	2.0	-33.09	2.41	0	0	0	0.0	0.0	0	109	285
1	11	11	6	-5.4	0	-6.4	93.0	0	4.0	190	208	0.0	0.0	1.0	-23.96	2.41	0	0	0	0.0	0.0	0	108	284
1	11	11	7	-5.4	0	-6.5	92.0	0	4.0	190	207	0.0	0.0	1.0	-14.98	2.41	0	0	0	0.0	0.0	0	108	284
1	11	11	8	-5.1	0	-6.2	92.0	0	6.0	190	210	0.0	0.0	1.0	-6.52	2.41	0	0	0	0.0	0.0	0	108	288
1	11	11	9	-5.0	36	-6.5	89.0	26	4.0	190	209	0.0	20.2	1.0	4.46	2.41	134	19	11	34.7	19.1	16	108	292
1	11	11	10	-4.2	113	-5.8	89.0	44	4.0	200	213	0.0	35.6	0.0	7.48	2.41	530	101	32	183.7	100.3	47	108	297
1	11	11	11	-2.2	212	-4.9	82.0	56	4.0	210	223	0.0	50.1	0.0	12.26	2.41	735	186	43	299.6	184.4	88	108	309
1	11	11	12	1.1	256	-4.6	66.0	67	3.0	200	240	0.0	48.7	0.0	15.06	2.41	728	240	49	366.6	238.2	106	107	316
1	11	11	13	2.8	238	-4.0	61.0	69	3.0	220	249	0.0	37.3	0.0	15.63	2.41	627	251	50	380.2	249.7	100	107	316
1	11	11	14	3.3	206	-3.5	61.0	89	4.0	200	253	0.0	34.2	4.0	13.92	2.41	486	218	47	339.5	217.0	86	106	316
1	11	11	15	2.8	125	-3.1	65.0	58	5.0	200	257	0.0	18.9	4.0	10.09	2.41	383	147	38	247.2	146.0	53	105	316
1	11	11	16	1.5	28	-3.4	70.0	22	5.0	210	247	0.0	15.7	4.0	4.45	2.41	77	58	24	109.6	57.9	13	104	316
1	11	11	17	0.6	0	-3.2	76.0	0	5.0	210	243	0.0	0.0	4.0	1.08	2.41	0	1	1	1.9	1.4	0	104	313
1	11	11	18	0.3	0	-3.3	77.0	0	5.0	210	251	0.0	0.0	4.0	-10.68	2.41	0	0	0	0.0	0.0	0	103	311
1	11	11	19	0.8	0	-2.8	77.0	0	6.0	210	276	0.0	0.0	5.0	-19.44	2.41	0	0	0	0.0	0.0	0	103	315
1	11	11	20	0.8	0	-2.4	79.0	0	5.0	210	251	0.0	0.0	5.0	-28.54	2.41	0	0	0	0.0	0.0	0	103	314
1	11	11	21	1.4	0	-1.8	79.0	0	3.0	220	288	0.0	0.0	5.0	-37.61	2.41	0	0	0	0.0	0.0	0	102	313
1	11	11	22	1.5	0	-1.6	80.0	0	3.0	230	289	0.0	0.0	5.0	-46.17	2.41	0	0	0	0.0	0.0	0	102	314
1	11	11	23	1.1	0	0.2	94.0	0	5.0	240	287	0.0	0.0	6.0	-53.47	2.41	0	0	0	0.0	0.0	0	101	315
1	11	11	24	0.9	0	0.6	98.0	0	4.0	240	286	0.0	0.0	6.0	-58.33	2.41	0	0	0	0.0	0.0	0	101	313
1	12	12	1	0.7	0	0.7	100.0	0	4.0	250	285	0.0	0.0	6.0	-59.25	2.40	0	0	0	0.0	0.0	0	100	312
1	12	12	2	0.9	0	0.6	98.0	0	4.0	260	286	0.0	0.0	6.0	-56.18	2.40	0	0	0	0.0	0.0	0	100	313
1	12	12	3	1.2	0	1.1	99.0	0	4.0	270	306	0.0	0.0	6.0	-49.95	2.40	0	0	0	0.0	0.0	0	100	314
1	12	12	4	1.1	0	1.1	100.0	0	3.0	260	305	0.0	0.0	7.0	-41.92	2.40	0	0	0	0.0	0.0	0	99	312
1	12	12	5	1.4	0	1.3	99.0	0	4.0	260	307	0.0	0.0	7.0	-33.04	2.40	0	0	0	0.0	0.0	0	99	315
1	12	12	6	1.3	0	1.0	98.0	0	3.0	270	306	0.0	0.0	7.0	-23.90	2.40	0	0	0	0.0	0.0	0	98	313
1	12	12	7	1.3	0	1.0	98.0	0	2.0	280	306	0.0	0.0	7.0	-14.92	2.40	0	0	0	0.0	0.0	0	98	311
1	12	12	8	1.4	0	1.3	99.0	0	2.0	270	307	0.0	0.0	7.0	-6.45	2.40	0	0	0	0.0	0.0	0	98	311
1	12	12	9	1.4	11	1.3	99.0	11	2.0	260	307	0.0	0.8	8.0	4.56	2.40	0	20	11	36.2	13.9	5	97	316
1	12	12	10	1.6	42	1.6	100.0	42	2.0	250	289	0.1	1.2	8.0	7.58	2.40	0	103	32	186.2	71.4	19	97	316
1	12	12	11	2.1	100	1.8	98.0	100	2.0	260	292	0.0	4.1	8.0	12.38	2.40	0	188	43	302.5	130.7	44	96	316
1	12	12	12	2.2	153	2.1	99.0	117	1.0	230	277	0.0	9.1	7.0	15.20	2.40	137	243	49	370.0	168.7	67	96	316
1	12	12	13	4.1	233	2.8	91.0	108	1.0	290	258	0.0	34.2	4.0	15.79	2.40	459	255	50	383.9	177.0	98	95	316
1	12	12	14	4.4	183	2.3	86.0	111	1.0	320	262	0.0	22.6	6.0	14.09	2.40	296	222	47	343.5	154.2	78	94	316
1	12	12	15	4.0	120	1.9	86.0	78	0.0	99	256	0.0	15.4	6.0	10.26	2.40	236	150	38	251.4	104.5	51	94	316
1	12	12	16	3.1	22	1.9	92.0	19	0.0	0	282	0.0	12.3	6.0	4.63	2.40	37	61	24	114.0	42.2	11	93	316
1	12	12	17	2.8	0	1.9	94.0	0	0.0	99	295	0.0	0.0	6.0	1.26	2.40	0	2	1	2.6	1.3	0	93	312
1	12	12	18	2.4	0	2.1	98.0	0	0.0	0	293	0.0	0.0	6.0	-10.50	2.40	0	0	0	0.0	0.0	0	92	310
1	12	12	19	2.4	0	2.3	99.0	0	1.0	160	293	0.0	0.0	6.0	-19.26	2.40	0	0	0	0.0	0.0	0	92	313
1	12	12	20	2.3	0	1.1	92.0	0	2.0	160	293	0.0	0.0	6.0	-28.36	2.40	0	0	0	0.0	0.0	0	91	315
1	12	12	21	1.9	0	0.6	91.0	0	2.0	160	291	0.0	0.0	6.0	-37.44	2.40	0	0	0	0.0	0.0	0	91	314
1	12	12	22	1.4	0	0.4	93.0	0	3.0	160	288	0.0	0.0	7.0	-46.00	2.40	0	0	0	0.0	0.0	0	90	313
1	12	12	23	1.2	0	0.2	93.0	0	3.0	170	287	0.0	0.0	7.0	-53.29	2.40	0	0	0	0.0	0.0	0	90	312
1	12	12	24	1.1	0	-0.2	91.0	0	1.0	140	287	0.0	0.0	7.0	-58.16	2.40	0	0	0	0.0	0.0	0	90	307
1	13	13	1	1.1	0	-0.5	89.0	0	2.0	150	287	0.0	0.0	7.0	-59.09	2.50	0	0	0	0.0	0.0	0	89	310
1	13	13	2	0.9	0	-0.6	90.0	0	2.0	160	286	0.0	0.0	7.0	-56.06	2.50	0	0	0	0.0	0.0	0	89	309
1	13	13	3	0.6	0	-0.3	94.0	0	2.0	120	284	0.0	0.0	7.0	-49.86	2.50	0	0	0	0.0	0.0	0	89	308
1	13	13	4	-0.4	0	-0.4	100.0	0	3.0	100	264	0.0	0.0	7.0	-41.85	2.50	0	0	0	0.0	0.0	0	89	305
1	13	13	5	0.5	0	0.5	100.0	0	3.0	120	284	0.0	0.0	7.0	-32.97	2.50	0	0	0	0.0	0.0	0	88	309
1	13	13	6	0.6	0	0.6	100.0	0	4.0	140	284	0.0	0.0	7.0	-23.83	2.50	0	0	0	0.0	0.0	0	88	311
1	13	13	7	0.3	0	-0.1	97.0	0	3.0	130	283	0.8	0.0	8.0	-14.85	2.50	0	0	0	0.0	0.0	0	92	308
1	13	13	8	0.0	0	-0.3	98.0	0	3.0	140	281	0.0	0.0	8.0	-6.37	2.50	0	0	0	0.0	0.0	0	92	307
1	13	13	9	-0.2	8	-0.2	100.0	8	3.0	130	299	0.0	0.3	8.0	4.66	2.50	0	20	11	37.7	7.1	4	92	312
1	13	13	10	-0.3	25	-0.3	100.0	22	3.0	130	299	0.0	0.3	8.0	7.69	2.50	22	103	33	188.9	35.9	12	92	313
1	13	13	11	0.0	56	-0.3	98.0	56	4.0	120	300	0.0	0.7	8.0	12.51	2.50	0	188	45	305.6	65.4	26	92	315
1	13	13	12	0.4	89	-0.2	96.0	89	4.0	120	283	0.0	1.4	8.0	15.35	2.50	0	243	51	373.5	84.4	41	91	316
1	13	13	13	0.7	92	-0.2	94.0	92	4.0	110	285	0.0	1.4	8.0	15.95	2.50	0	255	53	387.8	88.6	42	91	316
1	13	13	14	1.0	83	-0.2	92.0	83	5.0	110	286	0.2	1.4	8.0	14.26	2.50	0	223	49	347.7	77.4	38	91	316
1	13	13	15	0.8	61	-0.4	92.0	61	4.0	120	285	0.0	1.4	8.0	10.44	2.50	0	152	40	255.8	52.7	28	90	316
1	13	13	16	0.4	20	-0.6	93.0	17	4.0	130	283	0.0	1.6	7.0	4.82	2.50	36	62	26	118.5	21.7	10	90	316
1	13	13	17	0.2	0	-0.7	94.0	0	5.0	120	282	0.0	0.0	7.0	1.44	2.50	0	3	2	3.4	0.9	0	90	311
1	13	13	18	0.0	0	-0.9	94.0	0	5.0	120	281	0.0	0.0	7.0	-10.32	2.50	0	0	0	0.0	0.0	0	90	310
1	13	13	19	-0.2	0	-1.1	94.0	0	4.0	130	280	0.0	0.0	7.0	-19.08	2.50	0	0	0	0.0	0.0	0	90	308
1	13	13	20	-0.4	0	-1.2	94.0	0	4.0	130	279	0.0	0.0	6.0	-28.18	2.50	0	0	0	0.0	0.0	0	89	307
1	13	13	21	-0.7	0	-1.4	95.0	0	6.0	130	278	0.0	0.0	6.0	-37.26	2.50	0	0	0	0.0	0.0	0	89	308
1	13	13	22	-1.2	0	-1.2	100.0	0	5.0	120	239	0.0	0.0	6.0	-45.81	2.50	0	0	0	0.0	0.0	0	89	305
1	13	13	23	-1.7	0	-2.0	98.0	0	4.0	130	225	0.0	0.0	6.0	-53.11	2.50	0	0	0	0.0	0.0	0	89	301
1	13	13	24	-2.1	0	-2.1	100.0	0	3.0	130	223	0.0	0.0	5.0	-57.98	2.50	0	0	0	0.0	0.0	0	89	298
1	14	14	1	-2.3	0	-2.3	100.0	0	4.0	130	222	0.0	0.0	5.0	-58.93	2.33	0	0	0	0.0	0.0	0	89	298
1	14	14	2	-2.2	0	-2.2	100.0	0	4.0	120	270	0.0	0.0	5.0	-55.93	2.33	0	0	0	0.0	0.0	0	89	299
1	14	14	3	-2.2	0	-2.2	100.0	0	4.0	130	270	0.0	0.0	5.0	-49.76	2.33	0	0	0	0.0	0.0	0	89	299
1	14	14	4	-2.4	0	-2.4	100.0	0	4.0	120	269	0.0	0.0	4.0	-41.77	2.33	0	0	0	0.0	0.0	0	88	298
1	14	14	5	-3.0	0	-3.3	98.0	0	5.0	120	224	0.0	0.0	4.0	-32.90	2.33	0	0	0	0.0	0.0	0	88	296
1	14	14	6	-3.3	0	-3.3	100.0	0	4.0	120	265	0.0	0.0	4.0	-23.76	2.33	0	0	0	0.0	0.0	0	88	294
1	14	14	7	-3.6	0	-3.9	98.0	0	3.0	130	248	0.0	0.0	3.0	-14.77	2.33	0	0	0	0.0	0.0	0	88	290
1	14	14	8	-3.9	0	-4.2	98.0	0	3.0	130	235	0.0	0.0	3.0	-6.28	2.33	0	0	0	0.0	0.0	0	88	289
1	14	14	9	-4.2	28	-4.2	100.0	25	3.0	120	224	0.0	13.5	3.0	4.77	2.33	36	22	11	39.4	20.2	13	88	295
1	14	14	10	-3.8	106	-4.2	97.0	64	3.0	120	220	0.0	25.5	3.0	7.81	2.33	309	108	31	191.8	100.4	44	88	299
1	14	14	11	-2.5	203	-3.8	91.0	75	4.0	130	221	0.0	42.4	2.0	12.65	2.33	585	195	42	308.9	181.8	84	88	307
1	14	14	12	-0.8	244	-3.7	81.0	75	3.0	130	229	0.0	40.8	1.0	15.50	2.33	632	251	48	377.1	233.9	102	87	316
1	14	14	13	0.4	247	-3.9	73.0	75	3.0	120	235	0.0	38.1	1.0	16.12	2.33	619	263	49	391.8	245.7	103	87	316
1	14	14	14	0.7	209	-4.0	71.0	67	3.0	130	237	0.0	32.0	1.0	14.45	2.33	569	231	46	352.0	215.3	87	87	316
1	14	14	15	0.2	131	-3.4	77.0	53	4.0	120	234	0.0	18.5	3.0	10.63	2.33	423	159	38	260.3	147.9	55	87	316
1	14	14	16	-0.5	42	-3.2	82.0	28	3.0	120	231	0.0	4.2	3.0	5.01	2.33	160	66	25	123.1	62.0	19	87	312
1	14	14	17	-1.5	0	-3.4	87.0	0	4.0	130	226	0.0	0.0	3.0	1.63	2.33	0	3	2	4.3	2.8	0	86	301
1	14	14	18	-2.4	0	-3.8	90.0	0	3.0	130	221	0.0	0.0	3.0	-10.13	2.33	0	0	0	0.0	0.0	0	86	296
1	14	14	19	-3.0	0	-3.8	94.0	0	4.0	120	218	0.0	0.0	3.0	-18.90	2.33	0	0	0	0.0	0.0	0	86	295
1	14	14	20	-3.1	0	-3.6	96.0	0	4.0	120	218	0.0	0.0	3.0	-28.00	2.33	0	0	0	0.0	0.0	0	86	294
1	14	14	21	-3.6	0	-4.1	96.0	0	5.0	110	215	0.0	0.0	3.0	-37.07	2.33	0	0	0	0.0	0.0	0	86	294
1	14	14	22	-4.1	0	-4.1	100.0	0	4.0	110	213	0.0	0.0	3.0	-45.63	2.33	0	0	0	0.0	0.0	0	86	290
1	14	14	23	-4.5	0	-4.9	97.0	0	4.0	110	211	0.0	0.0	3.0	-52.92	2.33	0	0	0	0.0	0.0	0	86	288
1	14	14	24	-4.9	0	-5.2	98.0	0	5.0	110	209	0.0	0.0	3.0	-57.79	2.33	0	0	0	0.0	0.0	0	86	288
1	15	15	1	-5.6	0	-6.1	96.0	0	5.0	110	206	0.0	0.0	3.0	-58.76	2.14	0	0	0	0.0	0.0	0	85	285
1	15	15	2	-6.1	0	-6.6	96.0	0	5.0	110	204	0.0	0.0	2.0	-55.79	2.14	0	0	0	0.0	0.0	0	85	282
1	15	15	3	-6.6	0	-7.4	94.0	0	5.0	110	201	0.0	0.0	2.0	-49.66	2.14	0	0	0	0.0	0.0	0	85	280
1	15	15	4	-7.0	0	-7.7	95.0	0	5.0	110	200	0.0	0.0	2.0	-41.68	2.14	0	0	0	0.0	0.0	0	85	279
1	15	15	5	-7.2	0	-7.9	95.0	0	5.0	120	199	0.0	0.0	2.0	-32.82	2.14	0	0	0	0.0	0.0	0	85	278
1	15	15	6	-7.6	0	-8.3	95.0	0	4.0	110	197	0.0	0.0	2.0	-23.69	2.14	0	0	0	0.0	0.0	0	85	275
1	15	15	7	-7.6	0	-8.3	95.0	0	5.0	120	197	0.0	0.0	2.0	-14.69	2.14	0	0	0	0.0	0.0	0	85	276
1	15	15	8	-7.8	0	-8.7	93.0	0	4.0	120	196	0.0	0.0	2.0	-6.19	2.14	0	0	0	0.0	0.0	0	85	274
1	15	15	9	-7.4	42	-8.5	92.0	28	5.0	120	198	0.0	27.2	2.0	4.88	2.14	164	23	11	41.2	22.5	18	85	282
1	15	15	10	-6.5	137	-7.9	90.0	56	3.0	130	202	0.0	49.4	2.0	7.94	2.14	587	113	29	194.8	110.1	56	85	288
1	15	15	11	-5.0	219	-7.1	85.0	75	5.0	130	209	0.0	49.1	2.0	12.79	2.14	650	203	39	312.4	197.6	90	85	296
1	15	15	12	-3.4	264	-6.5	79.0	89	4.0	130	216	0.0	48.0	3.0	15.67	2.14	648	260	44	381.0	253.3	109	85	304
1	15	15	13	-2.1	262	-6.5	72.0	81	4.0	130	223	0.0	43.2	2.0	16.30	2.14	645	273	45	396.0	266.1	109	85	310
1	15	15	14	-1.5	214	-6.1	71.0	75	3.0	140	226	0.0	33.1	3.0	14.64	2.14	550	240	42	356.5	234.0	89	85	312
1	15	15	15	-2.0	136	-5.9	75.0	58	3.0	140	223	0.0	19.9	4.0	10.83	2.14	415	167	35	265.0	162.3	57	85	308
1	15	15	16	-2.8	45	-5.8	80.0	28	3.0	120	219	0.0	4.7	4.0	5.20	2.14	188	71	23	127.9	69.3	20	85	302
1	15	15	17	-3.8	0	-6.3	83.0	0	4.0	120	215	0.0	0.0	3.0	1.83	2.14	0	4	3	5.4	3.6	0	84	291
1	15	15	18	-3.8	0	-6.6	81.0	0	5.0	130	215	0.0	0.0	3.0	-9.94	2.14	0	0	0	0.0	0.0	0	84	293
1	15	15	19	-5.1	0	-6.6	89.0	0	3.0	120	208	0.0	0.0	3.0	-18.71	2.14	0	0	0	0.0	0.0	0	84	284
1	15	15	20	-5.6	0	-6.8	91.0	0	4.0	120	206	0.0	0.0	3.0	-27.81	2.14	0	0	0	0.0	0.0	0	84	284
1	15	15	21	-6.2	0	-6.7	96.0	0	5.0	120	203	0.0	0.0	3.0	-36.88	2.14	0	0	0	0.0	0.0	0	84	282
1	15	15	22	-6.5	0	-7.2	95.0	0	5.0	130	202	0.0	0.0	3.0	-45.43	2.14	0	0	0	0.0	0.0	0	84	281
