Chemnitz DWD normal
 50,8          12,867        418           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 522	962	1.0	88	0	0	8	4.0	150
 523	961	0.9	86	0	0	8	3.0	170
 524	961	1.0	86	0	0	8	4.0	180
 525	961	1.3	87	0	0	8	3.0	160
 526	960	1.4	87	0	0	8	4.0	160
 527	960	1.5	86	0	0	8	4.0	160
 528	960	1.4	86	0	0	8	3.0	170
 529	959	1.2	85	0	0	8	6.0	150
 530	959	1.2	86	0	0	8	4.0	190
 531	959	1.0	85	0	0	8	4.0	160
 532	957	1.3	83	0	0	8	5.0	150
 533	958	1.6	80	0	0	8	5.0	160
 534	958	0.7	85	0	0	8	6.0	150
 535	958	0.2	90	0	0	8	7.0	160
 536	958	0.8	85	0	0	8	6.0	170
 537	958	0.3	84	3	19	8	6.0	160
 538	959	0.9	81	3	44	8	6.0	170
 539	959	0.6	82	0	56	8	5.0	180
 540	959	2.4	82	0	131	8	4.0	180
 541	959	3.9	80	14	139	8	8.0	200
 542	960	3.4	81	0	100	8	9.0	200
 543	960	3.5	82	3	50	8	7.0	200
 544	960	3.7	82	3	50	8	7.0	200
 545	960	3.3	84	0	0	8	6.0	190
 546	960	2.6	85	0	0	8	5.0	190
 547	960	2.2	85	0	0	8	4.0	180
 548	960	2.2	85	0	0	8	3.0	170
 549	959	2.1	84	0	0	8	3.0	180
 550	959	1.3	85	0	0	8	3.0	160
 551	959	2.0	86	0	0	8	4.0	170
 552	959	2.3	85	0	0	8	6.0	160
 553	958	2.6	84	0	0	8	6.0	160
 554	958	3.1	84	0	0	8	4.0	180
 555	957	2.4	87	0	0	8	6.0	160
 556	956	3.0	85	0	0	8	5.0	180
 557	956	5.5	76	0	0	8	4.0	170
 558	955	4.9	82	0	0	8	4.0	130
 559	954	4.4	82	0	0	8	7.0	170
 560	954	7.1	78	0	0	8	4.0	200
 561	954	5.5	78	0	31	8	4.0	140
 562	954	4.6	77	0	50	8	6.0	130
 563	954	6.2	71	0	50	8	5.0	160
 564	953	4.8	72	3	33	8	8.0	150
 565	954	4.5	74	0	67	8	5.0	190
 566	953	3.7	76	0	64	8	4.0	170
 567	953	3.2	75	0	39	8	5.0	150
 568	954	4.8	72	0	6	8	4.0	170
 569	954	5.3	84	0	0	7	4.0	180
 570	954	6.0	86	0	0	7	10.0	210
 571	954	6.0	80	0	0	6	7.0	200
 572	955	5.9	84	0	0	6	6.0	200
 573	955	5.0	93	0	0	5	7.0	220
 574	956	4.8	96	0	0	5	8.0	230
 575	956	4.5	95	0	0	5	6.0	220
 576	957	4.4	92	0	0	4	8.0	230
 577	958	4.4	93	0	0	4	7.0	230
 578	958	4.3	94	0	0	3	6.0	230
 579	959	4.7	93	0	0	3	6.0	230
